account_id,date,type,amount,balance,k_symbol,bank,account,operation
45,377.6663504163227,2,6184,32099,7,13,1715,4
917,258.84711547956346,2,12007,16709,5,2,80,5
384,196.87325109590464,1,16680,32349,6,13,1715,0
962,306.3713158873992,2,2954,42023,1,2,57,4
777,392.4148948219872,2,12588,63439,5,9,196,0
1174,364.087038869822,1,136,26341,7,13,1715,0
539,385.9736610490635,1,166,41646,7,13,1715,0
1070,429.3786288036059,1,37,22034,6,13,1715,0
108,400.40299968992406,1,14036,28881,5,7,472,5
439,398.5620893950489,2,107,45905,7,13,1715,3
401,231.114440881916,2,10,-231,0,8,1663,5
1090,226.50535009699362,2,6141,33239,7,13,1715,5
108,454.01100182887376,1,2058,13754,7,13,1715,0
1225,451.21173795140817,2,3087,279,7,12,572,0
463,310.0978348751459,1,5422,52949,3,13,1715,2
401,393.7549542509344,2,2530,18343,7,13,1715,5
535,343.3673053462799,2,2571,18171,0,2,467,2
845,402.8970621158437,2,4038,24260,3,13,1715,3
995,331.65038668277776,2,1198,42969,7,13,1715,5
169,170.80550865670924,2,6863,40915,7,13,1715,5
169,303.67861655837766,1,876,645,0,3,1536,5
768,430.90514658955436,2,4929,24601,6,13,1715,2
401,372.9564026188173,2,13,35267,7,13,1715,4
1180,401.46439473126884,1,4809,24722,7,13,1715,0
401,416.9527800385227,2,7087,36671,7,9,336,5
257,338.00190967632864,2,42558,93297,7,13,1667,4
640,276.39986981648985,2,1168,25799,6,13,1715,5
71,235.9608841179546,1,3972,25938,5,0,220,5
636,277.7809338770754,1,46440,52459,6,13,1715,3
179,43.00529022181653,1,28949,56912,5,8,1371,3
633,339.19544839698307,1,488,31683,5,10,1238,2
490,333.852756042747,2,37276,46434,0,9,803,2
539,370.8762313111682,2,15,28396,7,13,1715,0
1180,453.7239955632485,2,1368,13227,7,13,1715,3
1053,439.97894208607363,0,5774,26665,6,13,1715,3
129,342.8488207692747,2,2720,35567,7,13,1715,5
435,442.36920437852785,2,14,15551,7,13,1715,3
1114,339.17786690171084,2,619,21081,7,13,1715,5
520,198.58045588858096,2,9945,39394,7,12,1663,3
257,368.4176457869216,2,10623,52417,6,13,1715,2
1091,464.07453666580665,2,88,28164,6,13,1715,5
384,217.8942794585237,2,3698,44980,7,13,1715,5
986,429.2738726912835,0,4579,44390,7,13,1715,5
1206,400.69471157323716,1,3904,59688,7,3,129,4
443,458.5149277202227,1,101,27707,5,4,514,3
1237,205.7862890122069,0,3551,54139,7,3,1307,1
954,336.6765145377429,0,13,28708,7,13,1715,4
995,371.482236523963,2,807,53771,0,3,743,4
995,373.85887829146833,1,111,14486,7,13,1715,5
521,306.637600715921,1,19,33914,0,4,59,0
71,442.4159278905496,2,26308,724,0,0,195,4
26,459.37719659438335,2,10637,27979,7,13,1715,5
1179,369.76287062155615,2,669,6329,7,13,1715,3
148,376.19705210896643,2,121,14290,7,13,1715,2
546,201.96436843779173,1,31370,22417,0,3,609,3
186,421.84776502853396,1,89,36252,7,13,1715,4
816,448.44629044669904,2,6283,30063,6,13,1715,0
265,429.3109441934551,2,167,15706,6,13,714,4
535,433.13743891279233,1,51058,99122,5,7,684,2
1187,424.3153523225601,1,16,16329,7,13,1715,3
766,181.10290868823,1,16,35014,7,8,1645,0
1070,146.79360279433635,1,56,8599,7,13,1715,3
265,412.34574582852787,0,3809,7305,3,13,1715,2
956,191.26878098542323,2,2771,68475,0,3,1231,4
707,192.0592465963556,1,14306,34103,7,10,514,3
1186,207.05223181583003,1,16101,55787,0,10,697,0
803,303.4767628064842,1,106,22849,7,13,1715,2
1090,424.4118985625259,2,14061,21669,7,11,375,4
735,366.37521602418076,1,7290,34944,0,6,76,5
1070,179.3964822384468,1,11486,19745,3,13,1715,3
767,405.69850187959787,1,6650,17233,7,13,1715,2
614,388.8096600112668,0,942,30445,7,13,1715,5
535,333.77248167878196,0,20,15494,1,2,623,5
591,123.62561551746299,1,6734,21230,7,13,1715,3
573,187.64211828254042,2,323,34880,7,3,778,4
1036,329.41115718496036,1,7363,59876,0,10,1485,0
1042,246.30455037992996,2,110,16785,3,13,1715,0
669,371.0983369769735,1,6149,31524,7,13,1715,5
203,264.3072601241949,1,724,7885,3,13,1715,3
599,235.51042685542694,2,2899,14056,7,13,1715,4
376,172.48020720936285,1,4694,7780,7,13,1715,2
109,360.20250604665597,2,15022,1468,0,6,458,3
661,371.53493467901814,2,3426,22345,4,6,677,3
100,369.85587608106994,2,2143,30997,6,13,1715,0
1128,392.03034951290965,2,5,15909,1,2,1110,2
1037,178.88592316074877,0,3413,16256,6,13,1715,4
491,305.2161803089966,2,16,23876,7,13,1715,5
902,401.6409098915444,2,2152,29601,7,13,1715,4
1235,218.2539223044021,1,7613,34974,7,13,1715,5
955,170.46930197636493,1,3910,27053,4,0,623,3
636,281.74496111088604,1,56,31447,7,13,1715,2
917,244.0863634779236,1,4233,35899,7,13,1715,5
182,309.62586000039107,1,231,55593,3,13,1715,0
710,348.7277846505947,2,17,27775,5,0,649,5
707,449.38521591089625,1,3407,46532,0,8,588,3
129,363.94725154777,1,9438,26208,7,11,59,0
508,383.9057912800198,2,13,31184,6,13,1715,4
1070,428.18499788701695,2,4955,25281,6,13,1715,1
401,340.17038698758716,2,1798,19943,3,13,196,0
788,389.0323765804132,1,302,60653,5,8,59,0
118,410.0465182838064,2,4285,19966,7,13,1715,3
237,282.20757869900297,1,13279,29784,7,13,1715,2
144,264.2325079337503,0,3927,48120,6,13,1715,3
106,468.60404844419,2,127,17986,7,13,1715,3
535,301.4198627552679,2,13,11886,7,10,725,2
1230,401.69843926864127,2,1608,15762,7,13,1715,5
526,193.08592144663328,1,7820,-352,0,13,1715,0
137,419.8024705930915,2,421,29186,7,13,1715,5
958,410.7362768167886,2,2384,30681,6,13,1715,5
733,462.62854185922305,2,14,14360,3,13,1715,2
462,87.93316649073677,1,138,53705,0,6,1110,4
591,267.73459576116534,1,357,11789,7,13,1715,2
777,430.29683905272486,0,64,24270,0,7,1074,5
109,425.4486995682393,1,147,48107,0,7,514,3
384,241.74265264088467,2,11790,30515,5,12,302,5
1225,461.1096791295733,2,4670,34558,0,0,1275,1
816,383.76575435588757,2,185,39450,7,11,1515,0
336,340.02868200956885,2,8528,45037,0,8,1071,5
94,360.8786134760034,2,23801,48744,7,12,1271,2
129,305.2920044587304,2,15,24640,7,2,76,4
288,339.2190282665767,1,1150,27145,3,13,1715,4
256,325.59266145093574,0,6619,28354,7,6,195,4
1031,277.6578470819872,2,13,51940,6,13,1715,5
612,405.76233715900725,2,1988,27203,3,13,1715,0
535,315.04431831770427,2,10992,30681,3,13,1715,3
902,390.2046121600911,2,1965,22413,1,12,609,4
1210,268.8166257161231,0,334,8193,7,13,1715,3
1070,435.8249035223903,1,332,479,0,2,0,0
431,369.77843752415566,2,21460,58915,5,11,1369,4
401,466.51975669830097,2,132,5271,7,0,1715,2
431,465.58292313264656,2,5861,21790,4,0,1568,2
854,461.22934678818797,1,1124,12844,7,3,1468,3
1091,312.01916987556257,1,8387,50834,7,13,1715,4
813,350.5025457984923,2,5879,48746,0,0,220,0
1090,234.36777692270707,1,5193,17405,2,13,1715,2
308,206.12922833643745,2,3197,27673,7,13,1715,0
238,181.33379159839038,0,5231,6743,7,13,1715,4
1158,217.47316337761353,1,23784,38490,7,8,25,4
766,398.1201446900483,1,8966,44944,7,13,1715,3
1042,452.15889261164835,2,12015,38227,5,7,684,0
833,355.07089692235894,2,3352,45027,7,13,1715,0
1087,385.02257064601656,2,6657,20758,3,13,1715,5
572,465.8714010803407,2,7623,25439,0,0,1390,5
1160,416.8049783730929,2,2631,45398,6,13,1715,5
1186,441.5647850225435,0,3527,53861,7,13,1715,5
1232,439.56828871484214,1,127,39374,7,13,1715,3
1158,447.86938316641005,2,3293,32602,6,13,1715,2
1237,170.86804589811567,0,2885,54945,7,8,772,0
5,417.03346276606106,1,73487,23411,0,5,59,3
425,191.28719534385982,1,83,58069,5,10,1381,5
1220,244.4484881316802,2,26552,68035,1,5,195,2
777,405.41438917496976,2,476,13695,0,2,195,4
388,268.094320734251,2,35753,62719,7,13,1715,5
777,403.84885252923493,2,170,26739,7,13,1715,0
255,164.85497202025456,1,6042,7505,7,13,225,5
71,308.27592089501644,1,170,61480,0,7,315,4
956,459.82367463158215,2,262,32592,0,8,1220,0
595,298.14836730348304,1,4626,31069,3,13,1715,3
1237,405.84688319570944,2,15335,46826,7,13,1715,5
733,162.751741459708,1,3916,33591,7,13,1307,4
810,348.61525404190695,2,117,798,0,0,854,5
37,313.0576327109058,2,8761,45429,3,13,1715,2
237,286.0896590109085,1,2595,26098,3,13,1715,3
265,141.16863943496907,1,25161,82627,5,8,214,3
152,310.5752797006026,1,133,19839,7,13,648,3
46,371.71079564623386,2,2650,1004,0,9,1001,5
10,385.6229122974973,0,64,24787,7,13,1715,3
995,439.42198364829153,0,75,26068,3,13,1715,0
718,337.70792111612246,1,32049,61562,7,7,1001,5
1208,445.1697627755234,2,6074,22679,6,13,1715,2
801,433.81321030962255,2,4967,33842,7,13,1715,0
785,413.1791066910263,1,6956,42711,7,13,1715,3
386,369.7185233324806,2,877,42389,7,13,1715,5
902,381.460177339745,2,15,394,7,9,885,4
1181,374.65082235936785,2,15,38445,7,13,725,4
956,165.7215749057902,1,10511,27151,7,13,1715,3
257,418.56516818053564,2,4160,15845,6,13,1715,5
191,409.39433193466834,2,2373,37571,7,13,1715,0
462,101.64535888835148,1,3373,18722,7,13,1715,3
940,366.0948413023481,2,1856,24699,7,13,1715,0
572,315.6624598837467,1,8615,58378,7,13,1715,2
1077,305.5884290388571,1,11687,41100,6,13,1715,5
1169,239.8371598346127,0,7135,34960,7,13,1715,5
1186,466.58807829931766,1,151,15752,7,9,691,0
108,369.0116552105662,1,38,8583,7,13,1715,2
431,389.1448429726475,2,953,47513,4,13,1715,0
1160,169.59641551766606,1,9,21149,7,6,817,3
535,205.3162144371282,2,1180,18108,7,13,1715,5
1087,473.3370836537337,2,17,15265,3,13,1715,3
1072,401.36942351457753,1,1316,17900,7,13,1715,2
129,334.4386950301613,2,7,34484,7,5,1627,0
257,468.9266110073481,2,7448,25984,7,7,1715,2
169,340.5001543698004,1,27928,72937,0,0,59,5
992,114.64347708398304,0,10828,62260,7,13,1715,0
1070,427.46508953090995,1,109,15800,7,2,80,0
1186,368.15459106292593,2,16563,51761,7,9,398,4
777,311.9269211207146,1,5327,35774,7,13,1715,5
944,333.94453033312254,2,28349,47866,0,1,228,3
352,275.9392437125483,1,24489,20212,7,13,1715,5
355,361.8199398686317,2,2113,54981,5,8,1238,0
129,469.2415558852523,1,10223,53113,7,13,1524,4
752,374.08910617493075,2,1637,15020,7,12,1657,4
240,156.41449409798625,2,19201,36477,7,13,1715,4
377,307.12642717365884,2,2687,46104,6,13,1715,3
958,367.5722387882632,2,2672,31416,0,7,1343,4
1164,435.8669999950827,2,10409,109331,5,10,988,4
160,440.3044033270305,2,1486,29749,7,13,1715,5
119,422.04087929301977,1,51409,40051,0,7,0,3
599,264.43332387491904,2,13,15646,6,13,1715,5
1090,370.285059784076,2,3730,19811,5,13,1238,5
265,387.9140824617421,2,3748,13875,7,13,1715,5
466,370.7778962648424,2,2136,24011,6,13,1715,5
257,206.88826728337972,1,378,23555,7,13,1715,5
588,347.56628781947967,1,95,24673,7,13,1715,3
569,435.3600908446092,1,191,16588,3,13,1715,3
567,214.63027942514793,2,8592,81179,7,2,554,4
45,371.56740456378566,2,3503,18005,3,13,1715,5
591,204.09583358876233,1,7761,33141,7,13,1715,2
640,275.4665463442734,1,636,87592,7,13,1715,2
1081,401.89193439975116,1,15,21625,0,0,268,5
46,422.73262602965605,1,5807,20740,6,13,1715,0
184,335.41416226051246,1,128,30547,7,4,52,0
735,381.72112434935076,2,69,12001,0,7,188,2
401,325.2531023751151,2,371,40525,6,13,1715,4
811,141.17829788355473,1,172,23825,0,6,328,3
874,380.3933092922131,2,12,3896,6,13,1715,0
672,400.2555603742472,2,9616,24624,3,12,188,0
401,377.9522606836184,2,2049,35247,7,13,1715,0
1215,388.3753660417297,2,7246,6057,7,8,1451,0
129,400.46487145484093,2,4829,43971,6,13,1715,0
1186,336.80299262317334,2,24031,49462,0,6,1265,5
308,338.9145383809219,2,78,26286,1,4,714,4
123,240.48247370537743,0,171,35440,7,13,1715,5
1106,305.37399096355847,2,525,53386,7,12,987,5
78,469.2853655626036,2,174,29898,7,13,1715,5
401,372.21860221323254,1,2635,13269,7,13,1715,0
1087,409.31894975226237,2,98,24326,3,13,1715,0
1103,201.31054570735785,1,937,62748,1,10,195,5
49,343.30293270467166,1,75165,75547,0,5,1238,4
633,384.8789959102691,2,522,15511,7,7,1715,3
1180,339.2766062965593,1,8200,50138,0,13,225,5
758,416.3164793494422,1,3588,7986,7,13,1715,3
1055,370.6278223762777,2,5485,45495,7,13,1715,5
45,409.57044988990424,0,3046,30721,7,13,1715,2
26,89.96704493286059,2,5050,28894,7,13,1715,5
992,375.4062671327215,0,13970,43286,7,13,1307,5
1106,337.21003105177647,2,529,22020,7,13,1715,2
773,386.57338837611354,2,2183,14302,7,13,1715,5
384,241.1163077654033,0,132,30533,7,13,1715,0
396,306.2620514801064,1,47147,59140,5,1,1238,4
218,254.37823621863845,2,2242,17284,7,13,1715,4
310,425.75325199399737,1,12,4453,7,13,1715,3
201,250.97729850983282,1,389,30894,7,13,1715,5
907,401.90428079588986,2,3393,37996,6,13,1715,0
240,298.8435935960121,2,1977,37710,7,13,1715,4
509,280.4648762569534,1,949,5761,7,13,1715,2
276,389.66498406139124,0,5157,37978,6,13,1715,4
944,264.23008848445534,2,2654,10719,0,1,1238,4
526,337.6320756223039,2,6,44603,7,13,1715,0
308,383.58222529528535,1,139,30404,7,13,1715,5
939,399.273026871703,2,13480,36698,0,8,302,4
526,441.03910049088705,1,4610,15038,0,3,689,3
557,274.0036678230119,2,12,53663,0,4,943,4
636,334.1812918686263,1,45257,14273,0,0,59,2
934,365.3220192665495,2,29435,14992,5,10,702,2
118,418.5061494660778,2,3263,14985,3,13,1715,0
1070,169.7942692072523,1,121,46199,7,13,1715,0
354,234.97424763230484,2,3525,17347,7,13,1715,2
557,346.92972178320326,2,694,57483,7,13,1715,4
995,80.17193363446772,0,8135,25127,7,13,1715,4
257,226.4588975333353,2,734,19335,7,3,308,4
1087,196.72056211116933,2,15,15702,5,5,586,4
962,95.6997464999744,0,5842,11552,0,4,1377,1
929,340.24238911748597,2,15,47087,6,13,1715,3
1042,463.91868786941535,0,2565,25989,6,13,1715,5
535,287.7257917807184,2,5571,32859,7,13,586,2
773,445.6075684152106,2,8,30694,3,13,1715,0
256,115.27457624610318,1,143,19217,7,10,308,0
1186,268.74057615255606,2,1295,60985,0,5,1131,4
777,457.20417979945415,1,107,28441,7,13,1715,3
1179,447.8005004057738,1,5725,9093,6,13,1715,0
567,346.9248825364007,2,4842,30207,5,7,689,3
606,368.94460330597485,2,12234,38129,7,3,630,4
535,209.9522019205194,1,5815,18681,7,13,1715,2
1206,220.73409423383055,2,190,27704,7,12,705,5
129,377.8029477070994,2,3064,28507,1,0,310,4
354,276.08967411946855,2,703,56879,7,12,893,5
591,400.0935079795587,2,1496,20493,6,13,1715,3
606,202.39800192088146,0,20124,44912,7,13,1715,5
592,433.19892944800927,2,12,21089,5,8,1147,4
1077,217.89968833355047,2,2385,300,7,13,1715,5
268,356.99110368878775,1,5675,24866,7,13,1715,0
336,343.43376845723384,2,1128,21766,7,13,817,3
339,246.29583745669566,1,20532,45223,7,13,1715,3
129,358.2996469520517,2,14,30169,7,13,1715,2
1187,459.17939491350154,1,121,21217,3,13,1715,0
992,397.15110236197023,2,980,15636,1,7,1698,5
1186,462.3568813505005,1,34356,53152,5,10,1627,3
1225,311.5189883914838,0,4428,36016,7,7,586,4
526,461.0674055434212,1,536,18690,7,13,1715,0
325,457.465214952054,2,14,15549,7,13,1715,1
1070,451.66855460218704,1,96,17089,6,9,483,0
265,373.19179167027806,1,90,33793,7,13,1715,0
558,315.174442377536,0,7102,29085,7,13,1715,1
1106,371.8426190361233,2,2937,28634,0,13,1381,0
777,179.7337242949458,1,5099,21362,0,1,1485,2
129,217.60252857048647,2,6437,61995,7,13,1715,0
144,435.21384967941776,1,102,15927,0,0,0,4
633,401.50948149711223,2,6360,23845,7,13,1715,5
144,94.81422207150658,1,4038,30121,5,11,1238,3
785,161.30391211222275,2,20689,31510,7,13,1715,4
1186,377.6330436820245,1,5818,45975,7,13,1715,3
1138,329.2285525771098,1,5655,8744,7,13,59,0
1107,433.0985636495262,2,17,39955,2,13,1715,0
71,328.7776170368624,0,8113,56746,0,10,702,1
811,426.4591790231669,2,19,36553,7,13,1715,0
118,432.3729927616098,1,313,27430,6,13,1715,3
263,409.0584388875871,2,5331,30444,3,13,1715,4
1156,262.87510572611814,0,593,31373,7,13,1715,5
586,392.9062207546318,2,13,24724,2,13,1715,4
499,434.1016523313381,2,6905,27833,7,13,1715,3
1111,195.46079850230984,2,14,10333,6,13,1715,3
614,441.9812098483558,2,48,26305,6,13,1715,5
1186,372.152649533979,2,5157,18300,7,13,1715,4
767,428.910257981959,1,14,46385,7,13,1715,0
845,429.30347644824764,2,32441,110934,0,0,470,5
445,171.66561562757374,2,14323,59985,7,2,557,4
1070,215.8909421242913,1,99,36579,7,13,1715,0
995,181.3552168764214,0,4934,25492,7,13,1715,4
1215,403.37615347972826,2,3192,45152,7,13,1715,5
1186,425.14364755003635,1,5971,28387,0,7,1238,4
509,163.04290207626377,1,5223,32539,6,13,1715,3
995,358.17491535840855,0,5590,29335,7,6,1715,2
845,466.04082678893275,1,33289,50416,7,13,1715,0
209,318.5486772644433,1,32841,52309,1,5,195,2
1246,230.7772064497486,2,14,16507,5,3,359,1
308,337.9897803280598,2,22120,48872,7,13,1715,2
238,152.47883728851383,1,11642,19200,7,0,1657,0
350,464.55667863495336,1,414,36411,7,7,1152,3
218,91.79000864543593,1,713,283,5,9,118,0
288,334.490321053055,1,570,28998,5,0,195,5
196,216.71524764201143,1,161,22469,7,13,1572,5
947,319.87384403677595,2,170,43621,3,13,1715,5
661,369.07309552560787,1,13587,65876,5,3,1238,0
1179,215.34735691642004,1,7430,32083,3,13,1715,5
129,340.1533954753778,1,1509,17381,7,13,1715,2
130,326.14833062982586,1,42742,61557,0,6,398,2
733,335.078094477418,2,742,29499,7,13,1715,3
402,120.08997000085405,1,13943,22511,7,13,1715,4
1225,374.59558732473374,2,3015,40280,7,13,1715,1
118,434.2782205006958,2,9,15957,7,13,1715,4
752,444.6627384739681,1,402,82415,5,8,321,0
521,400.1744666447847,1,17823,52967,7,11,694,3
1076,464.51284520097533,1,21568,102052,1,10,188,4
108,420.22039782699744,1,6208,13122,7,7,0,3
255,172.17202512063,1,17,22262,6,2,817,3
800,381.35137365723716,2,1434,17590,7,3,398,5
567,458.28854969731213,2,14,20226,3,13,1715,2
353,452.3086769105824,1,142,53340,0,8,308,3
1100,364.3166028663638,1,274,36006,7,2,1531,0
129,355.26467675317576,1,951,25247,7,2,1663,5
265,252.91486228157854,1,13047,60588,7,13,1715,4
298,368.9793153135843,2,2089,22991,7,12,283,4
535,187.72331959981366,2,2506,20419,7,13,1715,2
1152,461.046065539027,2,473,16897,7,13,1715,5
1133,461.6100977270516,2,222,16241,7,13,1715,5
1166,390.75472879552535,2,13,9090,3,13,1715,2
377,239.14657714583936,2,5,32294,7,7,817,4
258,230.05324071074108,2,276,13373,3,13,1715,4
721,425.2520533013527,0,4593,21762,7,13,1715,3
1229,414.4746577340463,2,189,51721,7,13,1715,5
386,301.9677052381009,2,14,18783,6,13,1715,0
1067,396.4965106349637,2,15,17054,6,13,1715,2
106,207.2173143475029,2,14358,22594,7,13,1715,5
599,287.29302790046796,2,3420,19138,0,7,1121,4
866,49.81403867547799,1,34097,94801,0,4,398,4
811,406.6264783259389,1,14552,36481,3,13,1715,0
1091,91.5614803106609,2,2216,24029,6,13,1715,5
1070,169.24344054538355,0,2329,17465,7,8,684,5
733,271.45679835788053,2,100,25103,7,13,1715,5
733,300.4564893805325,1,4669,53616,7,13,1715,4
861,273.87550458912136,2,1426,18676,3,13,1715,3
992,102.99305527645862,1,135,18046,5,5,1696,5
569,440.0418704018731,2,12142,34855,3,13,1715,4
1225,426.15795672960655,2,5961,12880,6,13,1715,5
520,307.2980687426738,2,7559,34260,7,13,1265,4
1084,334.3001339636946,2,552,30881,7,13,1715,5
785,273.5641859701287,2,8872,48662,7,13,1715,5
298,425.4600130134292,2,4369,23311,3,13,1715,0
108,307.9111571539627,1,21667,69187,7,13,80,5
845,463.7823178685898,1,11658,6243,7,13,1715,0
811,373.0138350986609,2,6,45160,7,2,1110,0
384,458.60245501799653,1,3983,18149,6,13,1715,3
265,460.5727462895473,2,1143,58421,0,10,195,5
1237,333.88773420390913,2,2423,24293,7,5,854,4
833,377.10732712447947,1,54,23443,7,13,1715,3
557,307.8267904883095,2,587,18272,4,3,323,1
572,420.6648637310801,0,5375,8437,3,13,1715,4
484,413.8906929843221,2,14,15268,7,13,1715,5
752,394.919161496208,2,69,54908,7,13,1147,3
327,304.6532281741983,1,15992,848,0,2,804,2
265,331.17063654573036,2,171,31356,7,13,1715,5
874,317.5949453874367,2,8872,22538,3,13,1715,3
547,424.21129622058186,2,2202,-258,7,2,0,5
1110,432.8441665292409,0,107,44695,1,10,1485,4
45,407.88083388047,2,2651,10209,7,13,1715,3
123,364.7207486492466,2,20,45485,7,13,1715,4
123,403.4840970354179,1,241,34061,7,13,1715,0
992,428.8067479461414,2,2006,12717,7,13,1715,5
263,444.1030777182474,2,8806,41042,5,4,314,4
1031,158.6949414819517,1,147,10602,7,13,1715,3
462,256.07739942266704,2,15,24843,7,13,1715,5
902,141.09568373927607,1,6603,15377,7,6,514,3
1242,381.66170479909414,1,1122,48192,7,13,1715,2
1237,337.9943556014107,1,3358,25700,7,13,1350,5
999,279.3137666993739,2,1018,26502,3,13,1715,3
816,308.02644729387737,2,2216,27529,7,13,1715,5
599,347.93214852144644,1,14228,36011,0,0,633,3
785,378.3356041961968,1,37399,9642,7,13,1715,3
144,237.8464668943149,1,11268,43753,6,13,1715,5
30,453.70626574692966,2,3624,21609,5,13,276,5
34,453.60132371533956,2,161,29587,7,8,256,0
777,372.00102051540836,2,2063,25001,7,13,1715,2
752,425.17482850873046,1,93,45426,3,13,1715,0
986,378.1124242146699,2,6732,34603,3,13,1715,5
1070,439.5748705548422,2,2662,41381,6,13,1715,4
401,458.5701188697833,2,3104,37778,0,12,714,4
265,308.9417559952134,2,98,43822,0,5,315,0
1246,208.6459818389134,2,6923,27638,7,13,1715,0
661,219.57494479995754,2,7246,19483,7,13,1715,5
353,227.88814030982383,1,13242,28566,0,4,195,5
1152,411.24443785298143,1,12629,35859,5,10,195,0
592,378.1289259118085,2,3713,30043,6,13,1715,5
255,463.1757509763171,2,13,14697,3,13,1715,0
463,275.52208319454417,0,9020,49251,7,13,1715,5
572,310.80068745159014,2,3297,44448,7,11,513,5
108,378.13334237854565,1,2229,23080,7,13,1715,0
535,378.1286509305281,2,2172,20111,7,13,1715,5
1072,279.96549240189074,1,9139,24784,7,10,1153,4
1070,117.18102871139774,1,25527,57885,7,6,526,2
123,132.02917175960343,1,2329,17569,7,13,1715,5
1087,225.27360900400197,1,31246,18525,7,13,1715,0
1090,368.8861391285286,2,5291,12759,7,13,1715,5
1138,59.64495785706113,1,3581,41737,7,0,371,3
276,395.6795542679906,0,6033,43549,3,13,1715,5
591,298.8415027106001,2,2582,27724,7,13,1715,4
1073,382.18613744503125,2,2800,35994,7,13,1715,4
661,466.9689404437704,2,45,22132,7,13,1715,3
1161,377.8259560010984,1,14,32207,7,13,1715,3
108,228.75157601990682,2,1409,13591,5,13,1715,3
606,459.5465128829732,2,2305,21861,7,11,486,5
992,242.60744943559396,1,28776,102413,7,3,586,4
981,423.30948974083645,2,2153,23734,7,13,1715,0
78,317.49089763446716,1,12,24075,7,12,609,4
1174,423.6752625733384,1,292,45550,7,13,1715,0
1166,356.2975357955944,2,143,43780,7,13,1715,0
1130,458.45955634797633,2,16,47953,0,7,894,4
1070,182.74373742068252,1,379,34427,7,13,1715,3
816,281.85484518115527,2,3995,44469,7,13,1715,5
863,428.56251549888356,1,368,37516,5,11,633,5
962,371.73941834097656,1,17043,36602,0,9,601,3
256,187.75933185760047,2,13844,57850,6,13,1715,4
962,250.83613617240542,1,819,25800,7,13,1715,0
1164,422.7301193536101,1,18664,49422,7,13,1715,1
566,371.8486208492169,1,837,15875,7,13,1715,5
1179,279.2891283083383,2,3546,62169,7,3,359,1
336,468.96132189664536,2,4282,25452,7,2,936,3
1230,350.94295044548966,0,134,24115,0,13,1576,0
993,400.87997323205656,1,49118,98419,7,13,59,3
1138,222.4984594514063,2,6887,20261,7,13,1715,5
71,346.6497958716818,2,10149,28107,0,6,1568,5
1070,226.86463091787124,1,236,28005,7,13,1715,2
902,379.14915273272857,2,2379,608,0,3,1485,3
308,465.0608003990292,1,316,39147,7,13,1715,3
806,249.64751147151517,1,2801,21908,3,13,1715,0
992,365.97902423772143,1,12858,34602,7,13,1715,0
308,273.514098635771,1,10278,61052,5,12,1560,0
1215,384.47815430228576,2,14710,35448,7,7,188,2
1225,370.8212548266045,1,60,23810,7,13,1715,4
1100,373.10172585422316,2,15,16214,5,10,779,0
431,406.6268530202725,1,343,761,0,7,1265,3
1128,285.1402511314029,2,6149,28683,7,4,586,5
265,369.6727583408472,2,2246,22169,3,13,1715,3
152,374.01912547275873,1,220,-95,0,0,751,5
1130,427.4014263494794,0,6953,39001,7,13,1715,3
572,382.86994925478245,1,82,36781,7,0,1715,4
401,441.9997034826367,2,14,36870,3,13,1715,5
1246,264.24735896819107,2,2,17190,7,10,586,4
316,422.7908082172295,1,8040,43695,7,13,1715,0
902,386.0563987862224,2,2721,17845,7,13,1715,3
354,383.2930602135452,2,9124,292,6,13,1715,5
144,422.77831114459036,1,98,30497,0,10,663,3
222,363.69162597276545,1,83,28175,6,13,1715,0
218,445.7036932387979,1,365,12221,7,13,1627,0
956,374.36057218400396,2,6044,21426,7,13,1715,0
377,419.7833001853243,2,5749,43022,7,13,1715,3
520,360.0959545813744,2,76,12779,0,3,477,5
997,312.3991366052298,2,2441,20416,7,13,1715,5
439,195.47613671059264,1,4870,5795,7,0,1702,4
336,275.4809096724509,1,3313,22613,6,13,1715,3
169,471.4007162308191,2,137,23851,7,13,1715,5
526,401.5976000191785,2,13,13972,7,13,1715,0
995,198.2247010652515,2,2353,45836,5,12,302,4
509,299.0186472169148,2,1093,81741,5,8,1531,4
1060,473.69623142212197,1,5434,21487,1,0,743,2
557,192.02537242324266,0,5777,28717,0,10,553,5
992,143.85576472981217,1,13755,35083,7,7,1715,3
922,191.5953155675665,0,16276,77344,7,8,1110,4
874,458.3110382117318,2,18904,14406,7,13,1715,3
237,372.3102666105682,2,14,50995,3,13,1715,1
204,363.3124621339418,2,238,17767,7,13,1715,5
1225,317.05905813391377,2,8810,45973,3,13,1715,0
986,418.8427150205035,1,3758,19890,7,13,1715,3
71,450.02530872830664,1,14991,1659,0,6,195,4
1225,281.3155472426474,2,2893,18573,5,1,1238,5
902,453.32252741224937,2,794,16015,0,8,195,0
592,444.98776299063167,2,3412,44162,3,13,1715,5
449,409.5048028617305,2,1421,26503,6,13,1715,5
1077,339.38610395527957,2,9236,43163,7,13,1715,2
1106,357.926677712153,1,106443,27133,7,12,433,3
990,371.8260337287975,2,2572,28965,7,13,1715,0
46,415.06121266727445,2,264,20367,6,13,1715,0
735,412.2267930852565,2,4908,7143,3,13,1715,2
569,404.0344892454638,2,1729,43614,3,13,1715,4
1237,242.02808955562926,2,7475,49304,7,13,1715,5
596,306.79800119542983,1,142,599,0,2,905,5
